VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,congestion_surcharge,Airport_fee,PU_Borough,PU_Zone,PU_service_zone,DO_Borough,DO_Zone,DO_service_zone,trip_id
2,2024-01-01 01:01:55.000000,2024-01-01 01:25:20.000000,2.0,1.3,1.0,N,68,48,1,19.8,1.0,0.5,2.5,0.0,1.0,27.3,2.5,0.0,Manhattan,East Chelsea,Yellow Zone,Manhattan,Clinton East,Yellow Zone,327
1,2024-01-01 00:21:46.000000,2024-01-01 00:31:35.000000,1.0,0.1,1.0,N,163,161,1,9.3,3.5,0.5,3.6,0.0,1.0,17.9,2.5,0.0,Manhattan,Midtown North,Yellow Zone,Manhattan,Midtown Center,Yellow Zone,328
1,2024-01-01 00:36:48.000000,2024-01-01 00:51:50.000000,1.0,2.2,1.0,N,161,262,1,14.2,3.5,0.5,3.84,0.0,1.0,23.04,2.5,0.0,Manhattan,Midtown Center,Yellow Zone,Manhattan,Yorkville East,Yellow Zone,329
1,2024-01-01 00:58:29.000000,2024-01-01 01:08:00.000000,1.0,3.2,1.0,N,141,168,2,14.2,3.5,0.5,0.0,0.0,1.0,19.2,2.5,0.0,Manhattan,Lenox Hill West,Yellow Zone,Bronx,Mott Haven/Port Morris,Boro Zone,330
2,2024-01-01 00:09:13.000000,2024-01-01 00:48:38.000000,1.0,4.94,1.0,N,144,142,1,36.6,1.0,0.5,8.32,0.0,1.0,49.92,2.5,0.0,Manhattan,Little Italy/NoLiTa,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone,331
2,2024-01-01 00:53:35.000000,2024-01-01 01:08:58.000000,1.0,1.61,1.0,N,142,68,2,14.2,1.0,0.5,0.0,0.0,1.0,19.2,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,East Chelsea,Yellow Zone,332
2,2024-01-01 00:43:49.000000,2024-01-01 01:02:49.000000,2.0,6.72,5.0,N,265,265,2,76.0,0.0,0.0,0.0,12.75,1.0,89.75,0.0,0.0,,Outside of NYC,,,Outside of NYC,,333
1,2024-01-01 00:42:10.000000,2024-01-01 00:54:50.000000,4.0,0.9,1.0,N,162,233,2,12.1,3.5,0.5,0.0,0.0,1.0,17.1,2.5,0.0,Manhattan,Midtown East,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone,334
2,2024-01-01 00:14:42.000000,2024-01-01 00:27:16.000000,1.0,3.45,1.0,N,90,261,1,16.3,1.0,0.5,4.26,0.0,1.0,25.56,2.5,0.0,Manhattan,Flatiron,Yellow Zone,Manhattan,World Trade Center,Yellow Zone,335
2,2024-01-01 00:30:14.000000,2024-01-01 00:42:50.000000,1.0,6.55,1.0,N,261,229,1,26.1,1.0,0.5,6.22,0.0,1.0,37.32,2.5,0.0,Manhattan,World Trade Center,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,336
2,2024-01-01 00:45:41.000000,2024-01-01 00:53:33.000000,2.0,1.77,1.0,N,229,263,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,337
2,2024-01-01 00:54:09.000000,2024-01-01 01:02:49.000000,2.0,1.98,1.0,N,263,239,1,11.4,1.0,0.5,3.28,0.0,1.0,19.68,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,338
2,2024-01-01 00:26:12.000000,2024-01-01 00:42:30.000000,1.0,2.05,1.0,N,79,233,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0,Manhattan,East Village,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone,339
2,2024-01-01 00:51:10.000000,2024-01-01 01:20:15.000000,3.0,2.66,1.0,N,233,262,1,24.7,1.0,0.5,5.94,0.0,1.0,35.64,2.5,0.0,Manhattan,UN/Turtle Bay South,Yellow Zone,Manhattan,Yorkville East,Yellow Zone,340
2,2024-01-01 00:33:59.000000,2024-01-01 00:42:54.000000,1.0,1.75,1.0,N,233,140,1,10.7,1.0,0.5,1.0,0.0,1.0,16.7,2.5,0.0,Manhattan,UN/Turtle Bay South,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone,341
2,2024-01-01 00:49:12.000000,2024-01-01 01:04:57.000000,1.0,2.33,1.0,N,229,79,1,15.6,1.0,0.5,4.12,0.0,1.0,24.72,2.5,0.0,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,East Village,Yellow Zone,342
1,2024-01-01 00:38:18.000000,2024-01-01 01:01:12.000000,0.0,2.5,1.0,N,90,229,1,17.0,3.5,0.5,5.5,0.0,1.0,27.5,2.5,0.0,Manhattan,Flatiron,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,343
1,2024-01-01 00:11:36.000000,2024-01-01 00:27:49.000000,1.0,9.0,1.0,N,138,49,1,35.9,7.75,0.5,9.03,0.0,1.0,54.18,0.0,1.75,Queens,LaGuardia Airport,Airports,Brooklyn,Clinton Hill,Boro Zone,344
2,2024-01-01 00:21:48.000000,2024-01-01 00:29:40.000000,2.0,2.55,1.0,N,142,166,1,12.8,1.0,0.5,4.45,0.0,1.0,22.25,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Morningside Heights,Boro Zone,345
2,2024-01-01 00:33:12.000000,2024-01-01 01:10:05.000000,2.0,8.53,1.0,N,166,255,1,41.5,1.0,0.5,9.3,0.0,1.0,55.8,2.5,0.0,Manhattan,Morningside Heights,Boro Zone,Brooklyn,Williamsburg (North Side),Boro Zone,346
1,2024-01-01 00:30:50.000000,2024-01-01 00:41:08.000000,4.0,2.6,1.0,N,137,232,1,14.2,3.5,0.5,3.8,0.0,1.0,23.0,2.5,0.0,Manhattan,Kips Bay,Yellow Zone,Manhattan,Two Bridges/Seward Park,Yellow Zone,347
1,2024-01-01 00:46:12.000000,2024-01-01 01:14:56.000000,3.0,4.4,1.0,N,148,263,1,27.5,3.5,0.5,2.0,0.0,1.0,34.5,2.5,0.0,Manhattan,Lower East Side,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,348
1,2024-01-01 00:07:04.000000,2024-01-01 00:40:04.000000,1.0,8.4,1.0,N,142,52,1,35.9,3.5,0.5,11.96,6.94,1.0,59.8,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Brooklyn,Cobble Hill,Boro Zone,349
2,2024-01-01 00:30:52.000000,2024-01-01 01:04:28.000000,1.0,3.74,1.0,N,48,148,2,28.2,1.0,0.5,0.0,0.0,1.0,33.2,2.5,0.0,Manhattan,Clinton East,Yellow Zone,Manhattan,Lower East Side,Yellow Zone,350
2,2024-01-01 00:27:21.000000,2024-01-01 00:37:57.000000,1.0,2.62,1.0,N,143,41,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,Manhattan,Lincoln Square West,Yellow Zone,Manhattan,Central Harlem,Boro Zone,351
2,2024-01-01 00:52:30.000000,2024-01-01 01:03:31.000000,1.0,1.59,1.0,N,142,141,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,352
2,2024-01-01 00:25:16.000000,2024-01-01 01:10:20.000000,1.0,3.4,1.0,N,142,90,1,36.6,1.0,0.5,10.4,0.0,1.0,52.0,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Flatiron,Yellow Zone,353
2,2024-01-01 00:04:42.000000,2024-01-01 00:11:42.000000,2.0,1.12,1.0,N,79,148,1,8.6,1.0,0.5,2.72,0.0,1.0,16.32,2.5,0.0,Manhattan,East Village,Yellow Zone,Manhattan,Lower East Side,Yellow Zone,354
2,2024-01-01 00:24:17.000000,2024-01-01 00:32:54.000000,1.0,1.15,1.0,N,224,107,1,9.3,1.0,0.5,1.0,0.0,1.0,15.3,2.5,0.0,Manhattan,Stuy Town/Peter Cooper Village,Yellow Zone,Manhattan,Gramercy,Yellow Zone,355
2,2024-01-01 00:35:04.000000,2024-01-01 00:52:00.000000,2.0,2.78,1.0,N,164,140,1,17.0,1.0,0.5,3.0,0.0,1.0,25.0,2.5,0.0,Manhattan,Midtown South,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone,356
2,2024-01-01 00:57:08.000000,2024-01-01 01:05:09.000000,2.0,1.23,1.0,N,141,229,1,9.3,1.0,0.5,2.14,0.0,1.0,16.44,2.5,0.0,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,357
2,2024-01-01 00:01:40.000000,2024-01-01 00:11:47.000000,1.0,1.25,1.0,N,79,249,1,10.7,1.0,0.5,1.0,0.0,1.0,16.7,2.5,0.0,Manhattan,East Village,Yellow Zone,Manhattan,West Village,Yellow Zone,358
2,2024-01-01 00:24:41.000000,2024-01-01 00:48:39.000000,1.0,9.63,1.0,N,249,14,2,40.1,1.0,0.5,0.0,6.94,1.0,52.04,2.5,0.0,Manhattan,West Village,Yellow Zone,Brooklyn,Bay Ridge,Boro Zone,359
2,2024-01-01 00:52:46.000000,2024-01-01 00:58:41.000000,1.0,1.05,1.0,N,14,14,2,7.9,1.0,0.5,0.0,0.0,1.0,10.4,0.0,0.0,Brooklyn,Bay Ridge,Boro Zone,Brooklyn,Bay Ridge,Boro Zone,360
1,2024-01-01 00:16:42.000000,2024-01-01 00:33:47.000000,2.0,2.5,1.0,N,142,233,1,17.7,3.5,0.5,4.54,0.0,1.0,27.24,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone,361
1,2024-01-01 00:43:26.000000,2024-01-01 01:18:37.000000,2.0,3.0,1.0,N,162,246,1,29.6,3.5,0.5,6.9,0.0,1.0,41.5,2.5,0.0,Manhattan,Midtown East,Yellow Zone,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,362
2,2024-01-01 00:21:26.000000,2024-01-01 00:33:40.000000,3.0,2.22,1.0,N,263,143,2,13.5,1.0,0.5,0.0,0.0,1.0,18.5,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone,363
1,2024-01-01 00:23:33.000000,2024-01-01 00:47:16.000000,1.0,0.7,1.0,N,161,164,1,17.7,3.5,0.5,4.55,0.0,1.0,27.25,2.5,0.0,Manhattan,Midtown Center,Yellow Zone,Manhattan,Midtown South,Yellow Zone,364
1,2024-01-01 00:50:36.000000,2024-01-01 01:08:18.000000,1.0,1.5,1.0,N,234,68,2,14.2,3.5,0.5,0.0,0.0,1.0,19.2,2.5,0.0,Manhattan,Union Sq,Yellow Zone,Manhattan,East Chelsea,Yellow Zone,365
1,2024-01-01 00:20:09.000000,2024-01-01 00:28:53.000000,2.0,1.7,1.0,N,114,231,2,10.0,3.5,0.5,0.0,0.0,1.0,15.0,2.5,0.0,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,TriBeCa/Civic Center,Yellow Zone,366
1,2024-01-01 00:34:01.000000,2024-01-01 00:54:22.000000,2.0,6.7,1.0,N,209,80,1,28.2,3.5,0.5,0.0,0.0,1.0,33.2,2.5,0.0,Manhattan,Seaport,Yellow Zone,Brooklyn,East Williamsburg,Boro Zone,367
2,2024-01-01 00:29:40.000000,2024-01-01 00:42:34.000000,1.0,0.27,1.0,N,164,164,1,11.4,1.0,0.5,0.0,0.0,1.0,16.4,2.5,0.0,Manhattan,Midtown South,Yellow Zone,Manhattan,Midtown South,Yellow Zone,368
2,2023-12-31 23:39:17.000000,2023-12-31 23:42:00.000000,2.0,0.47,1.0,N,90,68,1,5.1,1.0,0.5,0.0,0.0,1.0,10.1,2.5,0.0,Manhattan,Flatiron,Yellow Zone,Manhattan,East Chelsea,Yellow Zone,369
2,2024-01-01 00:35:29.000000,2024-01-01 01:21:18.000000,4.0,4.32,1.0,N,90,232,1,37.3,1.0,0.5,8.46,0.0,1.0,50.76,2.5,0.0,Manhattan,Flatiron,Yellow Zone,Manhattan,Two Bridges/Seward Park,Yellow Zone,370
1,2024-01-01 00:08:53.000000,2024-01-01 00:18:18.000000,1.0,1.3,1.0,N,236,140,2,9.3,3.5,0.5,0.0,0.0,1.0,14.3,2.5,0.0,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone,371
1,2024-01-01 00:18:34.000000,2024-01-01 00:38:35.000000,1.0,6.1,1.0,N,140,125,1,27.5,3.5,0.5,6.5,0.0,1.0,39.0,2.5,0.0,Manhattan,Lenox Hill East,Yellow Zone,Manhattan,Hudson Sq,Yellow Zone,372
1,2024-01-01 00:39:58.000000,2024-01-01 01:13:02.000000,1.0,4.9,1.0,N,249,263,1,30.3,3.5,0.5,7.05,0.0,1.0,42.35,2.5,0.0,Manhattan,West Village,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,373
2,2024-01-01 00:05:19.000000,2024-01-01 00:27:57.000000,2.0,1.63,1.0,N,68,233,1,19.8,1.0,0.5,5.2,0.0,1.0,30.0,2.5,0.0,Manhattan,East Chelsea,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone,374
2,2024-01-01 00:30:06.000000,2024-01-01 00:48:29.000000,1.0,3.37,1.0,N,229,239,1,19.8,1.0,0.5,3.72,0.0,1.0,28.52,2.5,0.0,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,375
2,2024-01-01 00:15:49.000000,2024-01-01 00:41:13.000000,1.0,10.93,1.0,N,114,67,1,44.3,1.0,0.5,10.0,6.94,1.0,66.24,2.5,0.0,Manhattan,Greenwich Village South,Yellow Zone,Brooklyn,Dyker Heights,Boro Zone,376
1,2024-01-01 00:39:39.000000,2024-01-01 01:03:04.000000,1.0,1.4,1.0,N,158,164,1,19.8,3.5,0.5,6.2,0.0,1.0,31.0,2.5,0.0,Manhattan,Meatpacking/West Village West,Yellow Zone,Manhattan,Midtown South,Yellow Zone,377
2,2024-01-01 00:46:05.000000,2024-01-01 01:05:17.000000,1.0,3.42,1.0,N,48,141,1,20.5,1.0,0.5,6.38,0.0,1.0,31.88,2.5,0.0,Manhattan,Clinton East,Yellow Zone,Manhattan,Lenox Hill West,Yellow Zone,378
2,2024-01-01 00:11:17.000000,2024-01-01 00:21:00.000000,4.0,1.88,1.0,N,48,239,1,12.1,1.0,0.5,4.28,0.0,1.0,21.38,2.5,0.0,Manhattan,Clinton East,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,379
2,2024-01-01 00:30:43.000000,2024-01-01 00:38:29.000000,2.0,2.74,1.0,N,142,166,1,12.8,1.0,0.5,5.34,0.0,1.0,23.14,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Morningside Heights,Boro Zone,380
2,2024-01-01 00:39:21.000000,2024-01-01 00:50:17.000000,1.0,1.82,1.0,N,166,41,1,12.8,1.0,0.5,3.83,0.0,1.0,19.13,0.0,0.0,Manhattan,Morningside Heights,Boro Zone,Manhattan,Central Harlem,Boro Zone,381
2,2024-01-01 00:06:52.000000,2024-01-01 00:19:06.000000,2.0,1.65,1.0,N,141,142,1,13.5,1.0,0.5,4.62,0.0,1.0,23.12,2.5,0.0,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone,382
2,2024-01-01 00:26:24.000000,2024-01-01 00:49:55.000000,1.0,2.19,1.0,N,142,170,2,20.5,1.0,0.5,0.0,0.0,1.0,25.5,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Murray Hill,Yellow Zone,383
2,2024-01-01 00:29:25.000000,2024-01-01 00:36:39.000000,4.0,1.34,1.0,N,239,143,1,10.0,1.0,0.5,3.0,0.0,1.0,18.0,2.5,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone,384
2,2024-01-01 00:40:07.000000,2024-01-01 00:51:11.000000,2.0,2.48,1.0,N,142,151,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Manhattan Valley,Yellow Zone,385
2,2024-01-01 00:54:36.000000,2024-01-01 01:12:20.000000,3.0,3.09,1.0,N,151,237,1,19.1,1.0,0.5,7.23,0.0,1.0,31.33,2.5,0.0,Manhattan,Manhattan Valley,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone,386
2,2024-01-01 00:13:45.000000,2024-01-01 00:17:33.000000,2.0,0.84,1.0,N,263,237,1,6.5,1.0,0.5,10.0,0.0,1.0,21.5,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone,387
2,2024-01-01 00:27:52.000000,2024-01-01 00:39:14.000000,2.0,1.92,1.0,N,141,142,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,Manhattan,Lenox Hill West,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone,388
2,2024-01-01 00:42:46.000000,2024-01-01 00:48:58.000000,2.0,1.12,1.0,N,142,48,1,7.9,1.0,0.5,2.58,0.0,1.0,15.48,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Clinton East,Yellow Zone,389
2,2024-01-01 00:50:56.000000,2024-01-01 01:26:31.000000,4.0,2.78,1.0,N,48,114,1,29.6,1.0,0.5,6.92,0.0,1.0,41.52,2.5,0.0,Manhattan,Clinton East,Yellow Zone,Manhattan,Greenwich Village South,Yellow Zone,390
2,2024-01-01 00:46:04.000000,2024-01-01 01:39:19.000000,1.0,5.54,1.0,N,107,238,2,47.1,1.0,0.5,0.0,0.0,1.0,52.1,2.5,0.0,Manhattan,Gramercy,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone,391
2,2024-01-01 00:36:19.000000,2024-01-01 00:40:36.000000,1.0,0.91,1.0,N,236,263,1,6.5,1.0,0.5,2.3,0.0,1.0,13.8,2.5,0.0,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,392
2,2024-01-01 00:42:14.000000,2024-01-01 00:50:12.000000,1.0,2.47,1.0,N,263,229,1,12.1,1.0,0.5,2.56,0.0,1.0,19.66,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,393
2,2024-01-01 00:52:40.000000,2024-01-01 00:59:52.000000,1.0,1.1,1.0,N,229,237,1,8.6,1.0,0.5,2.0,0.0,1.0,15.6,2.5,0.0,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Upper East Side South,Yellow Zone,394
2,2024-01-01 00:15:01.000000,2024-01-01 00:25:25.000000,1.0,1.75,1.0,N,87,144,1,12.1,1.0,0.5,0.0,0.0,1.0,17.1,2.5,0.0,Manhattan,Financial District North,Yellow Zone,Manhattan,Little Italy/NoLiTa,Yellow Zone,395
2,2024-01-01 00:26:53.000000,2024-01-01 00:39:50.000000,1.0,1.85,1.0,N,144,164,1,13.5,1.0,0.5,3.7,0.0,1.0,22.2,2.5,0.0,Manhattan,Little Italy/NoLiTa,Yellow Zone,Manhattan,Midtown South,Yellow Zone,396
2,2024-01-01 00:42:21.000000,2024-01-01 01:33:48.000000,1.0,4.03,1.0,N,164,142,1,41.5,1.0,0.5,9.3,0.0,1.0,55.8,2.5,0.0,Manhattan,Midtown South,Yellow Zone,Manhattan,Lincoln Square East,Yellow Zone,397
2,2024-01-01 00:10:37.000000,2024-01-01 00:23:01.000000,2.0,1.33,1.0,N,43,161,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,Manhattan,Central Park,Yellow Zone,Manhattan,Midtown Center,Yellow Zone,398
2,2024-01-01 00:31:52.000000,2024-01-01 00:44:16.000000,2.0,2.38,1.0,N,161,262,1,14.2,1.0,0.5,3.84,0.0,1.0,23.04,2.5,0.0,Manhattan,Midtown Center,Yellow Zone,Manhattan,Yorkville East,Yellow Zone,399
2,2024-01-01 00:50:26.000000,2024-01-01 00:57:56.000000,1.0,0.97,1.0,N,236,75,2,9.3,1.0,0.5,0.0,0.0,1.0,14.3,2.5,0.0,Manhattan,Upper East Side North,Yellow Zone,Manhattan,East Harlem South,Boro Zone,400
2,2024-01-01 00:17:43.000000,2024-01-01 01:02:10.000000,1.0,4.4,1.0,N,90,239,2,39.4,1.0,0.5,0.0,0.0,1.0,44.4,2.5,0.0,Manhattan,Flatiron,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,401
1,2024-01-01 00:31:09.000000,2024-01-01 00:39:22.000000,3.0,0.8,1.0,N,249,79,1,9.3,3.5,0.5,2.86,0.0,1.0,17.16,2.5,0.0,Manhattan,West Village,Yellow Zone,Manhattan,East Village,Yellow Zone,402
1,2024-01-01 00:44:48.000000,2024-01-01 00:58:23.000000,3.0,2.9,1.0,N,79,140,1,15.6,3.5,0.5,5.0,0.0,1.0,25.6,2.5,0.0,Manhattan,East Village,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone,403
2,2024-01-01 00:08:27.000000,2024-01-01 00:30:43.000000,1.0,2.97,1.0,N,246,239,1,22.6,1.0,0.5,4.14,0.0,1.0,31.74,2.5,0.0,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,Manhattan,Upper West Side South,Yellow Zone,404
2,2024-01-01 00:34:02.000000,2024-01-01 00:40:22.000000,2.0,1.18,1.0,N,239,48,1,8.6,1.0,0.5,3.4,0.0,1.0,17.0,2.5,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Clinton East,Yellow Zone,405
2,2024-01-01 00:43:04.000000,2024-01-01 01:02:16.000000,1.0,2.91,1.0,N,48,158,1,19.1,1.0,0.5,4.82,0.0,1.0,28.92,2.5,0.0,Manhattan,Clinton East,Yellow Zone,Manhattan,Meatpacking/West Village West,Yellow Zone,406
2,2024-01-01 00:49:12.000000,2024-01-01 01:05:35.000000,1.0,3.12,1.0,N,163,41,1,18.4,1.0,0.5,2.5,0.0,1.0,25.9,2.5,0.0,Manhattan,Midtown North,Yellow Zone,Manhattan,Central Harlem,Boro Zone,407
2,2024-01-01 00:17:42.000000,2024-01-01 00:55:33.000000,1.0,2.95,1.0,N,90,143,1,31.7,1.0,0.5,5.0,0.0,1.0,41.7,2.5,0.0,Manhattan,Flatiron,Yellow Zone,Manhattan,Lincoln Square West,Yellow Zone,408
1,2024-01-01 00:50:53.000000,2024-01-01 01:05:48.000000,1.0,3.0,1.0,N,237,151,1,17.0,3.5,0.5,4.0,0.0,1.0,26.0,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Manhattan Valley,Yellow Zone,409
2,2024-01-01 00:06:47.000000,2024-01-01 00:26:02.000000,1.0,2.77,1.0,N,4,68,1,18.4,1.0,0.5,0.0,0.0,1.0,23.4,2.5,0.0,Manhattan,Alphabet City,Yellow Zone,Manhattan,East Chelsea,Yellow Zone,410
2,2024-01-01 00:38:03.000000,2024-01-01 01:19:03.000000,1.0,3.21,1.0,N,68,48,1,33.8,1.0,0.5,7.76,0.0,1.0,46.56,2.5,0.0,Manhattan,East Chelsea,Yellow Zone,Manhattan,Clinton East,Yellow Zone,411
2,2024-01-01 00:31:13.000000,2024-01-01 00:51:59.000000,1.0,1.98,1.0,N,142,68,1,18.4,1.0,0.5,4.68,0.0,1.0,28.08,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,East Chelsea,Yellow Zone,412
2,2024-01-01 00:11:58.000000,2024-01-01 00:23:03.000000,2.0,1.56,1.0,N,237,140,1,12.1,1.0,0.5,3.42,0.0,1.0,20.52,2.5,0.0,Manhattan,Upper East Side South,Yellow Zone,Manhattan,Lenox Hill East,Yellow Zone,413
2,2024-01-01 00:32:11.000000,2024-01-01 00:55:38.000000,2.0,2.39,1.0,N,43,246,1,21.9,1.0,0.5,5.0,0.0,1.0,31.9,2.5,0.0,Manhattan,Central Park,Yellow Zone,Manhattan,West Chelsea/Hudson Yards,Yellow Zone,414
2,2024-01-01 00:06:52.000000,2024-01-01 00:40:05.000000,2.0,10.87,1.0,N,233,161,1,49.2,1.0,0.5,0.0,0.0,1.0,54.2,2.5,0.0,Manhattan,UN/Turtle Bay South,Yellow Zone,Manhattan,Midtown Center,Yellow Zone,415
2,2024-01-01 00:57:26.000000,2024-01-01 01:13:49.000000,3.0,4.13,1.0,N,163,112,2,20.5,1.0,0.5,0.0,0.0,1.0,25.5,2.5,0.0,Manhattan,Midtown North,Yellow Zone,Brooklyn,Greenpoint,Boro Zone,416
2,2024-01-01 00:09:30.000000,2024-01-01 00:16:30.000000,1.0,0.66,1.0,N,164,233,2,7.9,1.0,0.5,0.0,0.0,1.0,12.9,2.5,0.0,Manhattan,Midtown South,Yellow Zone,Manhattan,UN/Turtle Bay South,Yellow Zone,417
2,2024-01-01 00:30:33.000000,2024-01-01 00:42:18.000000,2.0,2.23,1.0,N,229,263,1,12.8,1.0,0.5,3.56,0.0,1.0,21.36,2.5,0.0,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,418
2,2024-01-01 00:44:17.000000,2024-01-01 00:52:40.000000,4.0,1.71,1.0,N,263,238,1,10.7,1.0,0.5,2.35,0.0,1.0,18.05,2.5,0.0,Manhattan,Yorkville West,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone,419
2,2024-01-01 00:21:22.000000,2024-01-01 00:30:11.000000,4.0,1.33,1.0,N,239,238,1,10.7,1.0,0.5,3.14,0.0,1.0,18.84,2.5,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Upper West Side North,Yellow Zone,420
2,2024-01-01 00:34:38.000000,2024-01-01 00:54:49.000000,4.0,1.85,1.0,N,239,48,1,17.7,1.0,0.5,1.0,0.0,1.0,23.7,2.5,0.0,Manhattan,Upper West Side South,Yellow Zone,Manhattan,Clinton East,Yellow Zone,421
1,2024-01-01 00:16:17.000000,2024-01-01 00:25:47.000000,1.0,1.5,1.0,N,114,90,1,10.7,3.5,0.5,3.1,0.0,1.0,18.8,2.5,0.0,Manhattan,Greenwich Village South,Yellow Zone,Manhattan,Flatiron,Yellow Zone,422
1,2024-01-01 00:41:25.000000,2024-01-01 01:38:56.000000,2.0,7.1,1.0,N,68,116,1,55.5,3.5,0.5,15.1,0.0,1.0,75.6,2.5,0.0,Manhattan,East Chelsea,Yellow Zone,Manhattan,Hamilton Heights,Boro Zone,423
2,2024-01-01 00:29:19.000000,2024-01-01 00:33:46.000000,3.0,0.93,1.0,N,236,263,1,7.2,1.0,0.5,2.44,0.0,1.0,14.64,2.5,0.0,Manhattan,Upper East Side North,Yellow Zone,Manhattan,Yorkville West,Yellow Zone,424
2,2024-01-01 00:37:57.000000,2024-01-01 00:42:57.000000,2.0,1.1,1.0,N,262,229,1,7.9,1.0,0.5,1.5,0.0,1.0,14.4,2.5,0.0,Manhattan,Yorkville East,Yellow Zone,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,425
2,2024-01-01 00:46:25.000000,2024-01-01 01:13:16.000000,2.0,3.36,1.0,N,229,90,1,24.7,1.0,0.5,0.1,0.0,1.0,29.8,2.5,0.0,Manhattan,Sutton Place/Turtle Bay North,Yellow Zone,Manhattan,Flatiron,Yellow Zone,426
2,2024-01-01 00:16:40.000000,2024-01-01 00:37:49.000000,2.0,1.28,1.0,N,142,48,2,18.4,1.0,0.5,0.0,0.0,1.0,23.4,2.5,0.0,Manhattan,Lincoln Square East,Yellow Zone,Manhattan,Clinton East,Yellow Zone,427
